2091;Allen Chapman
2257;Social Security Board
499;Edmund Burke
924;Henry Edward Krehbiel
276;C. F. [Constantin Francois de] Volney
1819;Edward William Watkin
1061;The US Copyright Office
1789;John G. Nicolay and John Hay
732;John Moody
1721;Stella G. S. Perry
1830;David Slowinski
1484;Steven E. Jones
2227;I. Windslow Ayer
875;Kathleen Norris
651;H. Rider Haggard and Andrew Lang
925;John S. C. Abbott
1478;P. H. Sheridan
1152;Madame de Lafayette
233;B.M. Bower
2395;James Branch Cabell Willson Follett
333;Alexandre Dumas, fils
1798;Gordon Stuart
2098;John Thomas Codman
309;John Lord
575;Rabindranath Tagore
1690;Willard F. Baker
1608;Charles Lyell
1651;Francis W. Parker and Nellie Lathrop Helm
1880;Effie M. Williams
1559;Robert Ames Bennet
1299;John Payne
1157;J.G. Austin
1502;Caesar Flavius Justinian
1179;Ethel Sybil Turner
1270;William McKinley
1004;Mrs. Charles (Ellen) Clacey
1054;Edward John Moreton Drax Plunkett, Baron, Dunsany
1816;Addie Chisholm
1371;Dorothy Canfield
2436;Otto Schoenrich
78;William Cullen Bryant
560;Omar Khayyam
2178;Apollonius Rhodius
2477;Basil King
339;Richard Harding Davis
659;Baroness Emmuska Orczy
1849;Dr. Armgaard Karl Graves
1021;Dr. Martin Luther
1472;Nora A. Smith Kate Douglas Wiggin
696;Walter Lynwood Fleming
2462;Benedict of Spinoza
2472;Leonard Merrick
2015;Abraham Lincoln Edited and Arranged by David Widger
753;Aug. J. Thebaud
1398;Khalil Gibran
1662;George Stuart Fullerton
1164;Mary W. Shelley
1071;Lida Brown McMurry
2334;Isaak Walton
2386;Helen M. Winslow
2112;John Graham (David Graham Phillips)
850;L. Muhlbach
1190;William F. Fox
695;Franklin Hichborn
436;Gideon Wurdz
69;Charles Kingsley
2124;Ann S. Stephens
1868;Edna A. Brown
1149;L.A. Abbott
607;Geoffrey Chaucer
836;E. Pauline Johnson
1108;Mary E. Wilkins
1823;Clarence Day, Jr.
2102;I. A. R. Wylie
336;Julian Hawthorne
140;Herbert George Wells
1105;Frank Jardine and Alexander Jardine
1622;Dewitt H. Parker
212;Gustave Flaubert
1905;Alexander Morris
642;Marcus Aurelius
126;Robert Valentine Dolbey
520;Adelaide Anne Procter
2217;Mrs. S. T. Rorer
454;Leonard W. King
854;Carboni Raffaello Real name was Raffaello Carboni
669;Marcus Tullius Cicero
1550;Karl Marx and Friedrich Engels
752;J. Frank Dobie
1590;Robert Blatchford
1166;Gilbert K. Chesterton
1177;Sara Cone Bryant
685;Melville Davisson Post
1524;Thomas Kyd
1528;John Breckenridge Ellis
1917;Roy Benson
1515;Lucan
1796;R. D. Blackmore
1809;J.T. Headley
2427;J. Munro
1521;Rev. William Evans
2449;Henry D. Thoreau
1066;Frederick S. Dellenbaugh
2468;Joseph Stump
1442;Katherine Chandler
1790;Catherine Parr Traill
1881;Lillian Eichler Watson
220;H. L. Mencken
1011;Rex Beach
2407;Louis Christian Mullgardt
452;John Breckinridge Ellis
1465;Mark Twain (Samuel Clemens) and Charles Dudley Warner
70;Robert Graves
698;J. Stark Munro
1159;Frederick Niecks
2049;K. Kay Shearin
2191;Meriwether Lewis and William Clark
1415;Mrs. Charles J. Woodbury
1724;Theodore W. Storm
1628;Edmund Goldsmid
912;Bourrienne, Constant, and Stewarton
1200;John Lothrop Motley
2012;John Galsworthy Edited and Arranged by David Widger
1047;William Shakespeare (Apocrypha)
1234;C.C. Andrews
27;Aphra Behn
2016;Charles James Lever Edited and Arranged by David Widger
252;J. M. Barrie
626;Richard Steele
631;John Gower
1517;William Wood
1585;U.S. Copyright Office
914;Maria Thompson Daviess
574;Herman Hesse
494;Tobias Smollett
1219;Charles Wesley Emerson
1452;Durant Drake
1772;Geneve L.A. Shaffer
1388;Grace M. Remick
2136;T. W. Lumb
532;Willa Cather
487;Algernon Charles Swinburne
1625;H. W. C. Davis
997;George Moore
684;Philip Nichols
1461;Stephen Palfrey Webb
9;J. Sheridan LeFanu
1565;Jacob A. Riis
2082;Gertrude Franklin Horn Atherton
389;Theodore Dreiser
1078;Grant Allen
181;Honore de Balzac
1443;Robert W. Chambers
312;William Shakespeare [Craig, Oxford edition]
1832;Sarah Tytler
813;Rebecca Harding Davis
2138;Hanford Lennox Gordon
877;ARNOLD BENNETT
1918;Henry Ford
2295;Paul Henri Thiery (Baron D'Holbach)
942;Henry Seton Merriman
2291;The Princess Der Ling
1903;Thomas Cowherd
1336;Hon. Jefferson Davis
2357;J. R. Miller
1673;Robert Steele
591;Bertrand Russell
1227;H. W. Conn
1360;Wolfgang Amadeus Mozart
1383;Robert Hillyer
717;Neltje Blanchan
681;C. J. Cutcliffe Hyne
1889;Mary Webb
884;Mary E. Bamford
93;Vachel Lindsay
972;Andre Theuriet
1262;Millard Fillmore
2478;George A. Warren
531;Madame de La Fayette
1347;Vingie E. Roe
1626;The Rev. Alfred J. Church
735;James Elroy Flecker
1449;Daniel Young
2354;Henry Drummond
1929;Harlan K. Ullman James P. Wade
314;William Dean Howells
617;E. M. Forster
102;(AKA Charlotte Bronte) Currer Bell
2290;A Bushman
206;Virginia Woolf
160;Edna St. Vincent Millay
391;Owen Meredith
1102;Bolton Hall
1182;A. E. W. Mason
901;Charles Reade Dion Boucicault
2005;Giacomo Casanova (AKA Jacques Casanova de Seingalt) Edited by David Widger
417;Jerome K. Jerome
595;Edmund Gosse
426;Charlotte Perkins Gilman
1634;Joseph Devlin
1372;F. H. King
2226;Lydia Maria Gurney
1187;Jacob William Wright
2306;Robert Bloomfield
783;John Hanning Speke
250;Harold Frederic
2023;Jean Jacques Rousseau Edited and Arranged by David Widger
2432;William Henry Drummond
1760;Edward Mandell House
1037;Joseph E. Morris
2072;Joseph E. Badger, Jr.
1933;Michael Scott
597;Pierre Corneille
620;John Kendrick Bangs
184;Thomas Alexander Browne, AKA Rolf Boldrewood
1093;Henri Barbusse
1451;George William Russell
722;Frederic Austin Ogg
1354;Asa Gray
721;John Bursey
1807;Helen Campbell
119;Samuel Johnson
331;Robert Louis Stevenson and Lloyde Osbourne
1973;Mary Cole
1856;Cicely Kent
2363;Mrs. H. M. Maxwell
513;James Hogg
2211;Sarah Annie Frost
1514;George P. Marsh
1713;Theresa Gowanlock Theresa Delaney
1898;Isabel Meredith
1676;Arthur G. Doughty
63;Richard Garnett
633;Gotthold Ephraim Lessing
122;Harry Leon Wilson
1339;United States Government
1579;Captain Wilbur Lawton (pseudonym for John Henry Goldfrap)
2;Anonymous
1352;Arthur Train
2393;Lucy M. Blanchard
67;Louis Tracy
2258;by Robert Barr
1923;P. G. Wodehouse Herbert Westbrook
1538;George W. Caldwell
1222;Lloyd Osbourne
1230;Thomas Chapais Edited by George M. Wrong and H. H. Langton
332;James Stephens
1156;Maturin Murray
1468;Fanny Burney
1231;Ernest Giles
1927;Josiah Allen's Wife: Marietta Holley
782;Edgar A. Guest
1543;Clair W. Hayes
1619;Anna Chapin Ray
296;Rafael Sabatini
1277;Harry S. Truman
1895;Rupert Hughes
404;E. R. Punshon
1362;Elinor Glyn
29;James Branch Cabell
710;W. B. M. Ferguson
1664;Captain Marryat
1980;George M. Gould Walter Lytle Pyle
736;Henry Jones Ford
1588;James Baldwin
1818;Archibald Henderson
138;Frederic Stewart Isham
320;Edward George Bulwer-Lytton
1537;Kate Langley Bosher
2299;Timothy Titcomb
845;Laurence Housman
1091;Alice Caldwell Hegan
1877;Lane Cooper
579;William D. Howells
2419;Cal Stewart
369;John Milton
1359;Charles Egbert Craddock (real name: Murfree, Mary Noailles)
1193;Josephine Lawrence
2246;George Willis Cooke
310;Herman Melville
1562;Mark Overton
1615;Will Levington Comfort
1523;Madame D'Arblay
1604;Lucian of Samosata Translated by H. W. Fowler And F. G. Fowler
1039;Isabella L. Bird (Mrs Bishop)
60;Donald A. MacKenzie
2194;James Anthony Froude
255;Francis Thompson
42;Burton Egbert Stevenson
2406;John H. Humphreys
992;Yei Theodora Ozaki
1268;Grover Cleveland
984;Hector Malot
1174;Charles W. Chesnutt
1251;Clarence Young
321;William Osler
1175;George Berkeley
175;Sax Rohmer
1334;Franz Kafka
831;Mary Baker Eddy
1269;Benjamin Harrison
2114;Aleksandr Nicolaevich Ostrovsky
798;Vivia Hemphill
1759;Demetrius Charles Boulger
2408;Pansy
1715;J. C. Yule
889;Sarah Orne Jewett
840;Richard Hakluyt
2024;Mark Twain (S
